order_id,order_date,customer_id,product_id,location_id,quantity,sales,discount,profit
IN-2012-AS1028527-41034,2020-05-05,AS-1028527,2663,2321,18,198,0.0,99.0
RO-2012-BS1800107-41034,2020-05-05,BS-1800107,417,2430,3,24,0.0,12.0
IT-2012-DA1345091-41035,2020-05-06,DA-1345091,3227,2755,1,16,0.5,0.0
CA-2012-CT11995140-41035,2020-05-06,CT-119951406,1795,9,3,33,0.0,16.5
MX-2012-JH1543080-41038,2020-05-09,JH-1543080,1445,2832,3,24,0.0,12.0
MX-2012-SC2080082-41038,2020-05-09,SC-2080082,1100,2055,2,8,0.0,4.0
CA-2012-HD14785140-41039,2020-05-10,HD-147851402,2125,2039,1,12,0.8,-3.6
IN-2012-AM103607-41039,2020-05-10,AM-103607,1274,1821,4,16,0.1,6.4
ES-2012-DP1316548-41040,2020-05-11,DP-1316548,2427,680,2,184,0.1,73.6
CA-2012-EH14005140-41041,2020-05-12,EH-140051408,1239,482,4,52,0.7,-10.4
MX-2012-BD1150093-41041,2020-05-12,BD-1150093,451,113,3,120,0.0,60.0
RO-2012-BS1665107-41042,2020-05-13,BS-1665107,1686,2987,2,16,0.0,8.0
ES-2012-DK1289564-41045,2020-05-16,DK-1289564,2514,760,3,141,0.0,70.5
CA-2012-PA19060140-41045,2020-05-16,PA-190601402,282,2079,3,42,0.0,21.0
US-2012-JH15820140-41047,2020-05-18,JH-158201402,441,2613,9,153,0.0,76.5
MX-2012-TB2119082-41047,2020-05-18,TB-2119082,933,1029,3,57,0.0,28.5
MX-2012-DB13270101-41048,2020-05-19,DB-13270101,141,2224,4,112,0.4,11.2
CA-2012-KH16360140-41049,2020-05-20,KH-163601402,2347,621,3,27,0.8,-8.1
IT-2012-AS1009091-41049,2020-05-20,AS-1009091,2900,1530,2,20,0.5,0.0
CA-2012-CS195023-41049,2020-05-20,CS-195023,2303,1173,1,34,0.0,17.0
MX-2012-SC2057531-41049,2020-05-20,SC-2057531,666,429,7,28,0.0,14.0
ES-2012-GT1463564-41049,2020-05-20,GT-1463564,1864,1801,6,744,0.0,372.0
ES-2012-GT1463564-41049,2020-05-20,GT-1463564,1934,1801,12,120,0.0,60.0
CA-2012-MW18235140-41049,2020-05-20,MW-182351408,3007,1707,3,24,0.0,12.0
CA-2012-FG14260140-41049,2020-05-20,FG-142601406,2491,9,3,84,0.0,42.0
US-2012-AR10510140-41051,2020-05-22,AR-105101406,1730,1220,2,6,0.7,-1.2
US-2012-GT14710140-41051,2020-05-22,GT-147101406,2531,1913,5,80,0.2,24.0
IN-2012-BW1111092-41051,2020-05-22,BW-1111092,417,1313,7,56,0.0,28.0
UP-2012-LB6735137-41052,2020-05-23,LB-6735137,1006,1176,1,8,0.0,4.0
ES-2012-CS11860139-41054,2020-05-25,CS-11860139,465,2406,5,230,0.1,92.0
MX-2012-SG2047018-41054,2020-05-25,SG-2047018,1903,338,5,125,0.0,62.5
IN-2012-AG1049558-41054,2020-05-25,AG-1049558,2347,1146,14,126,0.0,63.0
US-2012-LE16810140-41055,2020-05-26,LE-168101402,2509,2039,6,12,0.8,-3.6
MX-2012-RC1982582-41055,2020-05-26,RC-1982582,1634,1554,3,84,0.0,42.0
ES-2012-DP1316548-41055,2020-05-26,DP-1316548,1731,1772,6,42,0.0,21.0
ES-2012-DP1316548-41055,2020-05-26,DP-1316548,1097,1772,5,40,0.0,20.0
CA-2012-MM17260140-41056,2020-05-27,MM-172601404,2797,1917,4,16,0.2,4.8
ID-2012-JE157157-41058,2020-05-29,JE-157157,2773,943,4,16,0.4,1.6
CA-2012-JG15160140-41058,2020-05-29,JG-151601406,1061,1913,4,84,0.2,25.2
CA-2012-LW16825140-41058,2020-05-29,LW-168251406,2382,1913,7,70,0.2,21.0
IN-2012-ST2053058-41058,2020-05-29,ST-2053058,37,15,2,8,0.0,4.0
RS-2012-AI855108-41058,2020-05-29,AI-855108,233,220,1,20,0.0,10.0
IN-2012-ME1732092-41059,2020-05-30,ME-1732092,958,456,1,20,0.0,10.0
TU-2012-WB11850134-41060,2020-05-31,WB-11850134,1082,2207,4,32,0.6,-3.2
ES-2012-MH1762062-41060,2020-05-31,MH-1762062,2098,1186,14,70,0.5,0.0
PL-2012-AA375103-41060,2020-05-31,AA-375103,1110,2938,1,9,0.0,4.5
ES-2012-LT1711045-41060,2020-05-31,LT-1711045,36,1505,2,16,0.0,8.0
ES-2012-AJ10795139-41060,2020-05-31,AJ-10795139,3091,331,16,496,0.0,248.0
US-2012-QJ19255140-41060,2020-05-31,QJ-192551402,2705,2758,1,7,0.0,3.5
CA-2012-CR12625140-41060,2020-05-31,CR-126251406,2065,1450,2,78,0.0,39.0
ES-2012-DB13270120-41060,2020-05-31,DB-13270120,323,1850,4,124,0.0,62.0
TU-2012-NW8400134-41061,2020-06-01,NW-8400134,3096,2615,2,100,0.6,-10.0
IT-2012-SW2075591-41061,2020-06-01,SW-2075591,2412,2603,3,42,0.5,0.0
CA-2012-CK12325140-41061,2020-06-01,CK-123251404,2633,659,3,33,0.2,9.9
IN-2012-AT1043559-41061,2020-06-01,AT-1043559,2448,1648,1,31,0.17,10.23
IN-2012-JG1580558-41061,2020-06-01,JG-1580558,2916,1203,7,84,0.0,42.0
MX-2012-TB2128028-41062,2020-06-02,TB-2128028,3252,104,2,30,0.0,15.0
CG-2012-EB393033-41062,2020-06-02,EB-393033,1796,1240,1,7,0.0,3.5
MX-2012-AY1055551-41062,2020-06-02,AY-1055551,2975,1157,17,391,0.0,195.5
MX-2012-AR1034518-41062,2020-06-02,AR-1034518,2975,564,5,115,0.0,57.5
NI-2012-TH1155095-41063,2020-06-03,TH-1155095,173,1360,3,126,0.7,-25.2
US-2012-SB20170140-41065,2020-06-05,SB-201701402,2063,2039,3,15,0.8,-4.5
CA-2012-SV20785140-41065,2020-06-05,SV-207851408,2909,1642,1,19,0.7,-3.8
NI-2012-SN1056095-41065,2020-06-05,SN-1056095,2143,1360,1,12,0.7,-2.4
CA-2012-GT14635140-41065,2020-06-05,GT-146351406,1734,2130,4,132,0.2,39.6
ES-2012-BS1138045-41065,2020-06-05,BS-1138045,1527,1108,4,96,0.0,48.0
US-2012-BP11095140-41066,2020-06-06,BP-110951402,2860,2798,18,108,0.8,-32.4
TU-2012-MT8070134-41066,2020-06-06,MT-8070134,2893,1929,2,22,0.6,-2.2
ID-2012-NR185507-41066,2020-06-06,NR-185507,1901,2009,6,108,0.4,10.8
IN-2012-TB213557-41066,2020-06-06,TB-213557,3217,2935,10,420,0.1,168.0
ES-2012-NC1841548-41066,2020-06-06,NC-1841548,1079,2218,3,69,0.0,34.5
MX-2012-EB1397582-41066,2020-06-06,EB-1397582,496,1924,1,12,0.0,6.0
IT-2012-ED1388564-41066,2020-06-06,ED-1388564,3179,1361,3,21,0.0,10.5
TU-2012-BV1245134-41067,2020-06-07,BV-1245134,77,132,20,100,0.6,-10.0
CA-2012-RD19480140-41067,2020-06-07,RD-194801406,2074,2130,2,60,0.2,18.0
ES-2012-AR1040548-41067,2020-06-07,AR-1040548,1854,680,10,40,0.1,16.0
ES-2012-AR1040548-41067,2020-06-07,AR-1040548,1062,680,15,75,0.1,30.0
ES-2012-AR1040548-41067,2020-06-07,AR-1040548,832,680,12,396,0.1,158.4
AJ-2012-TC109809-41067,2020-06-07,TC-109809,518,1649,10,250,0.0,125.0
MX-2012-TW2102531-41067,2020-06-07,TW-2102531,581,1524,2,32,0.0,16.0
CA-2012-BH11710140-41068,2020-06-08,BH-117101404,1457,2415,3,45,0.2,13.5
US-2012-VM2168536-41068,2020-06-08,VM-2168536,279,1384,1,32,0.2,9.6
IN-2012-JM1619558-41069,2020-06-09,JM-1619558,2811,713,3,51,0.0,25.5
IT-2012-AH1007564-41069,2020-06-09,AH-1007564,1124,450,15,2940,0.0,1470.0
IT-2012-AH1007564-41069,2020-06-09,AH-1007564,2131,450,20,520,0.0,260.0
ES-2012-TB2135564-41070,2020-06-10,TB-2135564,26,760,15,210,0.0,105.0
MX-2012-NS18505101-41072,2020-06-12,NS-18505101,654,3085,3,33,0.4,3.3
IR-2012-JE547560-41072,2020-06-12,JE-547560,3061,531,2,54,0.0,27.0
ES-2012-LC1687045-41072,2020-06-12,LC-1687045,1988,3078,9,54,0.0,27.0
NI-2012-EH399095-41073,2020-06-13,EH-399095,48,1501,1,23,0.7,-4.6
US-2012-GH1466598-41073,2020-06-13,GH-1466598,1198,2187,3,45,0.4,4.5
EG-2012-JC534038-41073,2020-06-13,JC-534038,1946,1651,1,34,0.0,17.0
CM-2012-AC42022-41073,2020-06-13,AC-42022,519,2493,20,380,0.0,190.0
IZ-2012-SH997561-41073,2020-06-13,SH-997561,2987,1165,4,80,0.0,40.0
CM-2012-AC42022-41073,2020-06-13,AC-42022,2909,2493,8,152,0.0,76.0
US-2012-KL16555140-41074,2020-06-14,KL-165551402,2263,2021,17,408,0.8,-122.4
ID-2012-TS2137092-41074,2020-06-14,TS-2137092,263,2465,8,280,0.4,28.0
ID-2012-TS2137092-41074,2020-06-14,TS-2137092,42,2465,7,147,0.4,14.7
MX-2012-LT1676531-41074,2020-06-14,LT-1676531,3209,304,3,42,0.0,21.0
RO-2012-GM4695107-41074,2020-06-14,GM-4695107,993,2972,9,1665,0.0,832.5
MX-2012-KM1637518-41074,2020-06-14,KM-1637518,2482,3044,1,5,0.0,2.5
CA-2012-CK12205140-41075,2020-06-15,CK-122051406,860,1791,3,24,0.2,7.2
ES-2012-RH19510139-41075,2020-06-15,RH-19510139,2473,359,2,60,0.0,30.0
CA-2012-GH14425140-41076,2020-06-16,GH-144251404,458,1917,3,15,0.2,4.5
IN-2012-RE1945058-41076,2020-06-16,RE-1945058,2332,725,4,60,0.0,30.0
MX-2012-CJ1201082-41076,2020-06-16,CJ-1201082,1685,301,3,141,0.0,70.5
MX-2012-CJ1201082-41076,2020-06-16,CJ-1201082,2306,301,5,155,0.0,77.5
ES-2012-JM1526545-41076,2020-06-16,JM-1526545,153,1209,17,187,0.0,93.5
MX-2012-SW2075531-41076,2020-06-16,SW-2075531,1656,925,15,420,0.0,210.0
KZ-2012-DF313568-41077,2020-06-17,DF-313568,2493,574,1,5,0.7,-1.0
MX-2012-CM1244582-41077,2020-06-17,CM-1244582,1267,2815,1,9,0.0,4.5
US-2012-LO1717082-41077,2020-06-17,LO-1717082,3264,1219,11,418,0.0,209.0
CA-2012-SC20020140-41079,2020-06-19,SC-200201402,2648,2354,4,92,0.8,-27.6
NI-2012-AS63095-41079,2020-06-19,AS-63095,388,1412,3,33,0.7,-6.6
NI-2012-AS63095-41079,2020-06-19,AS-63095,1939,1412,2,40,0.7,-8.0
US-2012-BB1099055-41079,2020-06-19,BB-1099055,2619,2971,18,576,0.4,57.6
IZ-2012-TT1122061-41079,2020-06-19,TT-1122061,290,1165,1,14,0.0,7.0
IZ-2012-TT1122061-41079,2020-06-19,TT-1122061,2790,1165,4,32,0.0,16.0
CG-2012-KN670533-41079,2020-06-19,KN-670533,1216,902,1,19,0.0,9.5
CA-2012-NW18400140-41080,2020-06-20,NW-184001406,291,1220,2,216,0.7,-43.2
US-2012-SV20785140-41080,2020-06-20,SV-207851404,1817,1856,7,70,0.7,-14.0
US-2012-SV20785140-41080,2020-06-20,SV-207851404,2348,1856,2,36,0.7,-7.2
ES-2012-JA15970139-41080,2020-06-20,JA-15970139,1075,758,3,24,0.0,12.0
CA-2012-TB21280140-41081,2020-06-21,TB-212801404,708,2500,3,51,0.7,-10.2
US-2012-CK123255-41081,2020-06-21,CK-123255,1221,1398,2,34,0.7,-6.8
TU-2012-TB11625134-41081,2020-06-21,TB-11625134,1605,2207,1,9,0.6,-0.9
IN-2012-GW1460558-41081,2020-06-21,GW-1460558,3028,1559,2,18,0.0,9.0
ES-2012-AR104058-41081,2020-06-21,AR-104058,453,873,19,114,0.0,57.0
CA-2012-ML775523-41081,2020-06-21,ML-775523,2909,3086,1,19,0.0,9.5
TU-2012-DO3435134-41082,2020-06-22,DO-3435134,1239,2599,1,13,0.6,-1.3
SA-2012-JD6150110-41082,2020-06-22,JD-6150110,482,1820,18,90,0.0,45.0
ES-2012-AG10900120-41083,2020-06-23,AG-10900120,508,872,6,72,0.0,36.0
NI-2012-RH951095-41086,2020-06-26,RH-951095,2812,1360,3,30,0.7,-6.0
CA-2012-CA12775140-41087,2020-06-27,CA-127751406,1098,1220,3,24,0.7,-4.8
CA-2012-CA12775140-41087,2020-06-27,CA-127751406,273,1220,3,453,0.7,-90.6
IT-2012-JF15355139-41087,2020-06-27,JF-15355139,443,2406,7,126,0.1,50.4
ES-2012-JP16135120-41087,2020-06-27,JP-16135120,542,1700,1,20,0.0,10.0
CA-2012-JK15625140-41088,2020-06-28,JK-156251406,327,1913,3,24,0.2,7.2
RS-2012-GZ4545108-41088,2020-06-28,GZ-4545108,1744,1832,7,56,0.0,28.0
IN-2012-BE1133578-41088,2020-06-28,BE-1133578,2712,288,2,270,0.0,135.0
US-2012-GH14410101-41089,2020-06-29,GH-14410101,1248,1239,3,540,0.4,54.0
US-2012-CS11860140-41089,2020-06-29,CS-118601406,2619,1913,1,32,0.2,9.6
CA-2012-HA14905140-41089,2020-06-29,HA-149051406,1217,1913,7,168,0.2,50.4
US-2012-KN1670536-41089,2020-06-29,KN-1670536,1353,1384,1,14,0.2,4.2
MX-2012-JE1571582-41089,2020-06-29,JE-1571582,666,827,4,16,0.0,8.0
NI-2012-SP1086095-41090,2020-06-30,SP-1086095,1276,413,6,258,0.7,-51.6
CA-2012-LW16825140-41090,2020-06-30,LW-168251408,2143,2624,18,216,0.7,-43.2
CA-2012-Dl13600140-41090,2020-06-30,Dl-136001404,1992,1917,5,90,0.2,27.0
ID-2012-LH1715592-41091,2020-07-01,LH-1715592,1683,3015,8,72,0.4,7.2
MX-2012-SN2071036-41091,2020-07-01,SN-2071036,2248,1384,3,318,0.2,95.4
CA-2012-MS17770140-41093,2020-07-03,MS-177701408,185,2582,5,70,0.0,35.0
CA-2012-DM13525140-41094,2020-07-04,DM-135251408,1683,2385,15,135,0.7,-27.0
CA-2012-DP13390140-41094,2020-07-04,DP-133901404,460,2415,4,36,0.2,10.8
IN-2012-LH1690059-41094,2020-07-04,LH-1690059,179,2848,7,49,0.17,16.17
ID-2012-CK12760130-41094,2020-07-04,CK-12760130,299,50,15,255,0.17,84.15
MX-2012-JD1601539-41094,2020-07-04,JD-1601539,2184,2098,4,72,0.0,36.0
CG-2012-JK612033-41094,2020-07-04,JK-612033,755,336,2,20,0.0,10.0
CG-2012-JK612033-41094,2020-07-04,JK-612033,2521,336,2,26,0.0,13.0
ID-2012-JD157907-41095,2020-07-05,JD-157907,2372,943,5,15,0.4,1.5
IN-2012-CL1189027-41095,2020-07-05,CL-1189027,2890,364,7,315,0.0,157.5
CA-2012-EB13705140-41097,2020-07-07,EB-137051404,2999,1836,2,12,0.2,3.6
CA-2012-DS13030140-41098,2020-07-08,DS-130301404,1347,1836,3,87,0.2,26.1
CA-2012-GH14410140-41098,2020-07-08,GH-144101404,2915,2415,2,22,0.2,6.6
CA-2012-TG1131023-41098,2020-07-08,TG-1131023,1462,1996,4,40,0.0,20.0
CA-2012-MH17455140-41100,2020-07-10,MH-174551406,1702,1913,5,125,0.2,37.5
ID-2012-SW20245102-41100,2020-07-10,SW-20245102,2501,89,9,162,0.15,56.7
CA-2012-CL12565140-41101,2020-07-11,CL-125651404,1707,1917,4,24,0.2,7.2
CA-2012-AC10420140-41101,2020-07-11,AC-104201404,1730,1836,11,33,0.2,9.9
EG-2012-JS588038-41101,2020-07-11,JS-588038,1560,2294,2,74,0.0,37.0
ES-2012-CB1241564-41101,2020-07-11,CB-1241564,763,1631,7,189,0.0,94.5
ES-2012-LO1717048-41101,2020-07-11,LO-1717048,2370,1679,8,128,0.0,64.0
MX-2012-MS1736536-41102,2020-07-12,MS-1736536,1391,2782,2,76,0.2,22.8
MX-2012-JH1618051-41102,2020-07-12,JH-1618051,796,2142,3,84,0.0,42.0
MX-2012-JH1618051-41102,2020-07-12,JH-1618051,2182,2142,2,36,0.0,18.0
MX-2012-JH1618051-41102,2020-07-12,JH-1618051,2304,2142,2,38,0.0,19.0
US-2012-AW10930140-41103,2020-07-13,AW-109301402,3017,1268,3,27,0.8,-8.1
ES-2012-ME1801014-41103,2020-07-13,ME-1801014,3005,81,17,119,0.0,59.5
ES-2012-PS187608-41105,2020-07-15,PS-187608,3251,873,4,136,0.0,68.0
IN-2012-CC1261027-41105,2020-07-15,CC-1261027,2424,1736,19,1026,0.0,513.0
MX-2012-DL1333031-41106,2020-07-16,DL-1333031,1157,303,4,168,0.0,84.0
CA-2012-JL15130140-41107,2020-07-17,JL-151301406,505,2049,2,14,0.2,4.2
MX-2012-ND1846082-41107,2020-07-17,ND-1846082,956,2055,15,75,0.0,37.5
CA-2012-EM14140140-41108,2020-07-18,EM-141401404,2898,3006,3,51,0.2,15.3
MX-2012-AW1084018-41108,2020-07-18,AW-1084018,1300,245,2,48,0.0,24.0
US-2012-CA12310140-41108,2020-07-18,CA-123101406,1667,1859,4,52,0.0,26.0
US-2012-CA12310140-41108,2020-07-18,CA-123101406,3227,1859,16,256,0.0,128.0
CA-2012-SW20245140-41109,2020-07-19,SW-202451406,447,1178,3,45,0.7,-9.0
CA-2012-CC12145140-41109,2020-07-19,CC-121451404,752,1942,2,24,0.2,7.2
CA-2012-RD19720140-41109,2020-07-19,RD-197201404,2648,1836,6,138,0.2,41.4
IN-2012-CD1279027-41109,2020-07-19,CD-1279027,2293,3012,4,28,0.0,14.0
CA-2012-HM14860140-41110,2020-07-20,HM-148601402,2827,1252,20,820,0.8,-246.0
IT-2012-DL1286562-41110,2020-07-20,DL-1286562,908,2111,5,850,0.5,0.0
US-2012-MJ1774054-41111,2020-07-21,MJ-1774054,3163,1333,2,38,0.4,3.8
US-2012-MJ1774054-41111,2020-07-21,MJ-1774054,1126,1333,6,240,0.4,24.0
ES-2012-NZ18565139-41111,2020-07-21,NZ-18565139,2079,2481,4,84,0.0,42.0
US-2012-AG10900140-41112,2020-07-22,AG-109001404,661,631,5,55,0.7,-11.0
IN-2012-LD1685559-41112,2020-07-22,LD-1685559,1424,1648,6,90,0.17,29.7
IN-2012-LD1685559-41112,2020-07-22,LD-1685559,2373,1648,10,70,0.17,23.1
MX-2012-GM1450018-41112,2020-07-22,GM-1450018,2596,1261,4,32,0.0,16.0
IT-2012-KT16480104-41113,2020-07-23,KT-16480104,2396,2366,5,50,0.5,0.0
MX-2012-JL1517582-41113,2020-07-23,JL-1517582,710,956,3,36,0.0,18.0
CA-2012-LF17185140-41115,2020-07-25,LF-171851402,1080,2021,5,85,0.8,-25.5
CA-2012-LF17185140-41115,2020-07-25,LF-171851402,87,2021,4,20,0.8,-6.0
CA-2012-LF17185140-41115,2020-07-25,LF-171851402,904,2021,8,240,0.8,-72.0
SF-2012-DP3390117-41115,2020-07-25,DP-3390117,2623,16,2,16,0.0,8.0
MX-2012-SS2087593-41116,2020-07-26,SS-2087593,1800,1800,1,20,0.0,10.0
MX-2012-LP1709551-41116,2020-07-26,LP-1709551,942,2532,6,72,0.0,36.0
MX-2012-LP1709551-41116,2020-07-26,LP-1709551,1499,2532,2,6,0.0,3.0
MX-2012-LP1709551-41116,2020-07-26,LP-1709551,818,2532,3,123,0.0,61.5
ES-2012-DR12880120-41116,2020-07-26,DR-12880120,2431,2360,13,247,0.0,123.5
IN-2012-BM1178559-41117,2020-07-27,BM-1178559,1645,2741,1,39,0.17,12.87
MX-2012-EC1405018-41117,2020-07-27,EC-1405018,2449,3080,2,26,0.0,13.0
IZ-2012-DB291061-41117,2020-07-27,DB-291061,1655,1165,2,60,0.0,30.0
ES-2012-CK1259548-41118,2020-07-28,CK-1259548,2898,2729,3,51,0.5,0.0
ID-2012-CR12625118-41119,2020-07-29,CR-12625118,1337,693,4,48,0.5,0.0
ES-2012-MM1828014-41120,2020-07-30,MM-1828014,828,466,6,162,0.0,81.0
NI-2012-JL583595-41121,2020-07-31,JL-583595,2553,971,6,102,0.7,-20.4
NI-2012-DV304595-41121,2020-07-31,DV-304595,76,1360,12,204,0.7,-40.8
NI-2012-DV304595-41121,2020-07-31,DV-304595,710,1360,20,240,0.7,-48.0
NI-2012-DV304595-41121,2020-07-31,DV-304595,2416,1360,19,665,0.7,-133.0
CA-2012-IL15100140-41121,2020-07-31,IL-151001404,2860,1836,3,18,0.2,5.4
LO-2012-JL5850114-41121,2020-07-31,JL-5850114,2771,28,2,52,0.0,26.0
IR-2012-KB660060-41121,2020-07-31,KB-660060,3017,2847,13,117,0.0,58.5
GH-2012-CC267049-41122,2020-08-01,CC-267049,1509,399,2,266,0.0,133.0
IV-2012-RH951029-41122,2020-08-01,RH-951029,2436,2253,2,6,0.0,3.0
US-2012-NZ18565140-41122,2020-08-01,NZ-185651402,708,2235,4,68,0.0,34.0
IS-2012-RM937563-41123,2020-08-02,RM-937563,2074,98,1,30,0.0,15.0
ES-2012-KM1666045-41123,2020-08-02,KM-1666045,295,3103,5,55,0.0,27.5
IS-2012-JL517563-41123,2020-08-02,JL-517563,269,1967,3,57,0.0,28.5
CA-2012-VD21670140-41124,2020-08-03,VD-216701404,3152,832,1,11,0.2,3.3
SA-2012-RH9555110-41124,2020-08-03,RH-9555110,2506,1820,1,13,0.0,6.5
IT-2012-BO1142591-41125,2020-08-04,BO-1142591,58,421,7,70,0.5,0.0
IT-2012-BO1142591-41125,2020-08-04,BO-1142591,72,421,4,336,0.5,0.0
IN-2012-HH150107-41125,2020-08-04,HH-150107,2596,641,5,40,0.4,4.0
ID-2012-JG15160102-41126,2020-08-05,JG-15160102,2685,89,1,9,0.15,3.15
ES-2012-KB1631545-41126,2020-08-05,KB-1631545,2211,1901,8,144,0.0,72.0
ES-2012-SG2060548-41128,2020-08-07,SG-2060548,3165,2383,1,6,0.0,3.0
IN-2012-GM1444027-41128,2020-08-07,GM-1444027,691,2170,4,184,0.0,92.0
IN-2012-BF1097527-41128,2020-08-07,BF-1097527,2716,2313,12,444,0.0,222.0
ES-2012-VP2173045-41128,2020-08-07,VP-2173045,1387,36,2,78,0.0,39.0
CA-2012-RD19720140-41129,2020-08-08,RD-197201404,362,2500,5,65,0.7,-13.0
CA-2012-JH15985140-41129,2020-08-08,JH-159851404,1470,1917,7,77,0.2,23.1
ES-2012-RR1931548-41129,2020-08-08,RR-1931548,1641,2155,1,17,0.0,8.5
ES-2012-KM1666048-41129,2020-08-08,KM-1666048,1965,1573,2,20,0.0,10.0
TU-2012-PM8940134-41130,2020-08-09,PM-8940134,1848,2615,4,60,0.6,-6.0
ES-2012-AH1019564-41130,2020-08-09,AH-1019564,2262,1724,8,88,0.0,44.0
ES-2012-PB1915045-41131,2020-08-10,PB-1915045,1628,1465,2,20,0.0,10.0
CA-2012-EM406523-41131,2020-08-10,EM-406523,2209,879,1,38,0.0,19.0
CA-2012-EM406523-41131,2020-08-10,EM-406523,1842,879,4,104,0.0,52.0
ES-2012-GT1475564-41131,2020-08-10,GT-1475564,375,571,3,15,0.0,7.5
IN-2012-DS1318027-41131,2020-08-10,DS-1318027,1293,1699,10,1230,0.0,615.0
IN-2012-DS1318027-41131,2020-08-10,DS-1318027,1041,1699,17,153,0.0,76.5
CA-2012-LL16840140-41132,2020-08-11,LL-168401408,2692,805,3,33,0.0,16.5
ES-2012-SV20365120-41132,2020-08-11,SV-20365120,1094,2360,7,273,0.0,136.5
CG-2012-JD589533-41132,2020-08-11,JD-589533,1296,1240,14,70,0.0,35.0
CA-2012-CS12175140-41132,2020-08-11,CS-121751406,166,1450,18,234,0.0,117.0
PL-2012-KM6375103-41132,2020-08-11,KM-6375103,1648,318,2,34,0.0,17.0
IN-2012-DG1330027-41133,2020-08-12,DG-1330027,2136,2580,19,190,0.0,95.0
CA-2012-KH16510140-41135,2020-08-14,KH-165101402,872,1252,8,168,0.8,-50.4
US-2012-JM15655101-41135,2020-08-14,JM-15655101,1880,526,7,112,0.4,11.2
US-2012-BD11605140-41135,2020-08-14,BD-116051404,2575,1836,4,112,0.2,33.6
US-2012-BD11605140-41135,2020-08-14,BD-116051404,508,1836,3,36,0.2,10.8
ES-2012-JF15565139-41135,2020-08-14,JF-15565139,1572,2679,2,70,0.0,35.0
CA-2012-CS12355140-41135,2020-08-14,CS-123551406,3076,2032,3,51,0.0,25.5
ES-2012-JF15565139-41135,2020-08-14,JF-15565139,2540,2679,7,119,0.0,59.5
RS-2012-CM1830108-41135,2020-08-14,CM-1830108,289,3115,9,108,0.0,54.0
ES-2012-FC14245139-41135,2020-08-14,FC-14245139,2046,1568,3,117,0.0,58.5
PL-2012-LE6810103-41136,2020-08-15,LE-6810103,3000,2957,1,10,0.0,5.0
PL-2012-LE6810103-41136,2020-08-15,LE-6810103,3137,2957,1,29,0.0,14.5
ES-2012-AM10360139-41136,2020-08-15,AM-10360139,872,2233,15,315,0.0,157.5
AG-2012-DH36753-41136,2020-08-15,DH-36753,336,588,2,12,0.0,6.0
ID-2012-TC2129527-41137,2020-08-16,TC-2129527,3165,2221,6,36,0.5,0.0
US-2012-SP2054555-41137,2020-08-16,SP-2054555,206,2085,4,52,0.4,5.2
US-2012-SP2054555-41137,2020-08-16,SP-2054555,2794,2085,17,238,0.4,23.8
IN-2012-DV130457-41137,2020-08-16,DV-130457,2914,1950,9,108,0.1,43.2
ES-2012-MO17950120-41137,2020-08-16,MO-17950120,2669,872,3,93,0.0,46.5
IZ-2012-CM216061-41137,2020-08-16,CM-216061,1703,1335,4,68,0.0,34.0
CA-2012-DJ13510140-41137,2020-08-16,DJ-135101408,920,1471,4,36,0.0,18.0
TU-2012-YS11880134-41138,2020-08-17,YS-11880134,2778,224,18,288,0.6,-28.8
MX-2012-HP1481536-41138,2020-08-17,HP-1481536,2887,2782,4,56,0.2,16.8
ES-2012-LM1706548-41138,2020-08-17,LM-1706548,1026,2314,7,56,0.0,28.0
US-2012-MS17770140-41139,2020-08-18,MS-177701406,2939,1122,4,112,0.7,-22.4
CA-2012-DW13195140-41139,2020-08-18,DW-131951404,2690,2415,1,9,0.2,2.7
IR-2012-JK562560-41139,2020-08-18,JK-562560,2778,3084,1,16,0.0,8.0
IN-2012-SV2081566-41139,2020-08-18,SV-2081566,643,412,15,375,0.0,187.5
ES-2012-PS18970139-41139,2020-08-18,PS-18970139,3577,2543,3,303,0.0,151.5
CA-2012-NC18535140-41140,2020-08-19,NC-185351408,2844,2326,4,72,0.0,36.0
ES-2012-BP1129045-41142,2020-08-21,BP-1129045,409,2256,3,48,0.0,24.0
MX-2012-DV1304582-41142,2020-08-21,DV-1304582,530,2815,10,130,0.0,65.0
CA-2012-RB19645140-41143,2020-08-22,RB-196451404,3267,2415,14,602,0.2,180.6
ES-2012-FC14335139-41143,2020-08-22,FC-14335139,2398,2406,6,108,0.1,43.2
MO-2012-LL684086-41143,2020-08-22,LL-684086,1199,431,2,52,0.0,26.0
KZ-2012-PR888068-41144,2020-08-23,PR-888068,2231,1181,2,98,0.7,-19.6
NI-2012-MB730595-41144,2020-08-23,MB-730595,1025,984,1,14,0.7,-2.8
TX-2012-JJ5760135-41144,2020-08-23,JJ-5760135,3009,1846,1,10,0.7,-2.0
CA-2012-RB19645140-41144,2020-08-23,RB-196451404,1822,1137,15,465,0.2,139.5
CA-2012-JP15460140-41144,2020-08-23,JP-154601406,1098,554,13,104,0.2,31.2
MZ-2012-SC1005087-41144,2020-08-23,SC-1005087,1158,977,2,18,0.0,9.0
CA-2012-JE15715140-41145,2020-08-24,JE-157151402,505,621,3,21,0.8,-6.3
CA-2012-JE15715140-41145,2020-08-24,JE-157151402,1878,621,3,21,0.8,-6.3
CA-2012-BS11590140-41145,2020-08-24,BS-115901406,1165,1122,7,77,0.7,-15.4
